FileName,MaterialTypeMaybe,IsTerrainMaybe,SupportsTextureMode6,GlobalTransparencyMaybe,GlobalSelfIlluminationMaybe,StageCount,AnimCount,HasField18NonZero
R_GEN_07,0,0,True,1,000,0,000,1,1,True
R_GEN_08,0,0,True,1,000,0,000,1,1,True
R_DD1,0,0,True,1,000,0,000,1,1,True
R_DD1CL,0,0,True,1,000,0,000,1,1,True
R_DD1DK,0,0,True,1,000,0,000,1,1,True
R_DD2,0,0,True,1,000,0,000,1,1,True
R_RL_06,0,0,True,1,000,0,000,1,1,True
R_RL_02,0,0,True,1,000,0,000,1,1,True
R_RL_03,0,0,True,1,000,0,000,1,1,True
R_RL_20,0,0,True,1,000,0,000,1,1,True
R_RL_21,0,0,True,1,000,0,000,1,1,True
R_S12,0,0,True,1,000,0,000,1,1,True
R_S0,0,0,True,1,000,0,000,1,1,True
R_S0A1,0,0,True,1,000,0,000,1,1,True
R_S1,0,0,True,1,000,0,000,1,1,True
R_S10,0,0,True,1,000,0,000,1,1,True
R_S2,0,0,True,1,000,0,000,1,1,True
R_S6,0,0,True,1,000,0,000,1,1,True
R_S3,0,0,True,1,000,0,000,1,1,True
R_S4,0,0,True,1,000,0,000,1,1,True
R_S5,1,0,False,1,000,0,000,1,1,True
R_S7,0,0,True,1,000,0,000,1,1,True
R_S0A2,0,0,True,1,000,0,000,1,1,True
R_S13,0,0,True,1,000,0,000,4,1,True
R_S14,0,0,True,1,000,0,000,1,1,True
SKY1,1,0,False,1,000,0,000,1,1,True
B_RLW_4,0,0,True,1,000,0,000,1,1,True
R_RLW_4,0,0,True,1,000,0,000,1,1,True
DEFAULT,1,0,False,1,000,0,000,1,1,True
EXPL1,1,0,False,1,000,0,000,16,1,True
JET1,2,8,False,1,000,0,000,6,1,True
JET2,2,8,False,1,000,0,000,4,1,True
SHOOT1,1,0,False,1,000,0,000,4,1,True
JET3,2,8,False,1,000,0,000,1,1,True
SUN1,1,0,False,1,000,0,000,1,1,True
JET4,2,8,False,1,000,0,000,4,1,True
CLOUD1,1,0,False,1,000,0,000,15,1,True
SPLASH1,1,0,False,1,000,0,000,5,1,True
TRACE1,1,0,False,1,000,0,000,4,1,True
TRACE2,1,0,False,1,000,0,000,4,1,True
B_COMP_2,0,0,True,1,000,0,000,1,1,True
R_COMP_2,0,0,True,1,000,0,000,1,1,True
EXPL2,1,0,False,1,000,0,000,16,1,True
JET5,2,8,False,1,000,0,000,1,1,True
B_COMP_1,0,0,True,1,000,0,000,4,1,True
B_COMP_3,1,0,False,1,000,0,000,4,1,True
LIGHT1,2,8,False,1,000,0,000,1,1,True
BLACK,0,0,False,1,000,0,000,1,1,True
R_RLW_5,0,0,True,1,000,0,000,2,1,True
JET6,2,8,False,1,000,0,000,6,1,True
SHOOT2,1,0,False,1,000,0,000,4,1,True
JET7,2,8,False,1,000,0,000,4,1,True
SPLASH2,1,0,False,1,000,0,000,5,1,True
CLOUD2,1,0,False,1,000,0,000,15,1,True
R_MN_01,0,0,True,1,000,0,000,1,1,True
B_MN_01,0,0,True,1,000,0,000,1,1,True
B_MN_02,0,0,True,1,000,0,000,1,1,True
B_COMP_3G,1,0,False,1,000,0,000,4,1,True
B_COMP_3R,1,0,False,1,000,0,000,4,1,True
B_COMP_3B,1,0,False,1,000,0,000,4,1,True
JET8,2,8,False,1,000,0,000,6,1,True
JET9,2,8,False,1,000,0,000,4,1,True
B_MN_01R,0,0,True,1,000,0,000,4,1,True
B_MN_01G,0,0,True,1,000,0,000,4,1,True
B_MN_01B,0,0,True,1,000,0,000,4,1,True
STONE00,0,0,True,1,000,0,000,1,1,True
STONE01,0,0,True,1,000,0,000,1,1,True
TREE00,1,0,False,1,000,0,000,1,1,True
TREE01,0,0,False,1,000,0,000,1,1,True
TREE02,0,0,False,1,000,0,000,1,1,True
TREE03,1,0,False,1,000,0,000,1,1,True
TREE04,0,0,False,1,000,0,000,1,1,True
TREE05,0,0,False,1,000,0,000,1,1,True
R_RL_26,0,0,True,1,000,0,000,4,1,True
R_RL_26REV,0,0,True,1,000,0,000,4,1,True
R_RL_27,0,0,True,1,000,0,000,4,1,True
R_RL_27REV,0,0,True,1,000,0,000,4,1,True
R_RL_25,0,0,True,1,000,0,000,4,1,True
R_RL_25REV,0,0,True,1,000,0,000,4,1,True
R_RL_24,0,0,True,1,000,0,000,1,1,True
TREE06,1,0,False,1,000,0,000,1,1,True
TREE07,1,0,False,1,000,0,000,1,1,True
B_HNG_01,0,0,True,1,000,0,000,1,1,True
B_HNG_02,1,0,False,1,000,0,000,1,1,True
R_PG11,0,0,True,1,000,0,000,1,1,True
B_PG11,0,0,True,1,000,0,000,1,1,True
B_LIGHT,0,0,False,1,000,0,000,1,1,True
B_PG12,0,0,True,1,000,0,000,1,1,True
R_PG12,0,0,True,1,000,0,000,1,1,True
B_MTP_01,0,0,True,1,000,0,000,1,1,True
B_MTP_02,0,0,True,1,000,0,000,3,1,True
R_RL_19,0,0,True,1,000,0,000,1,1,True
B_RB_04,0,0,True,1,000,0,000,1,1,True
R_RB_04,0,0,True,1,000,0,000,1,1,True
R_RBW_03,0,0,True,1,000,0,000,1,1,True
DUST,1,0,False,1,000,0,000,4,1,True
SMOKE,1,0,False,1,000,0,000,4,1,True
FIRE_SMOKE,1,0,False,1,000,0,000,26,1,True
DARK_CLOUD,1,0,False,1,000,0,000,4,1,True
LASER_G,2,8,False,1,000,0,000,4,1,True
LASER_R,2,8,False,1,000,0,000,4,1,True
GLOW,1,0,False,1,000,0,000,1,1,True
LASER_Y,2,8,False,1,000,0,000,4,1,True
B_EFFECT_001,1,0,False,1,000,0,000,1,1,True
R_RMW_9,0,0,True,1,000,0,000,3,1,True
R_PG14,0,0,True,1,000,0,000,1,1,True
SHIELD1,2,8,False,1,000,0,000,7,1,True
B_LT_01,0,0,True,1,000,0,000,1,1,False
B_LT_03,0,0,True,1,000,0,000,1,1,True
B_LBL_01,0,0,True,1,000,0,000,8,8,True
CUTTER,1,0,False,1,000,0,000,4,1,True
GLOW_B,1,0,False,1,000,0,000,1,1,True
GLOW_G,1,0,False,1,000,0,000,1,1,True
GLOW_R,2,8,False,1,000,0,000,1,1,True
TREE08,1,0,False,1,000,0,000,1,1,True
TREE09,1,0,False,1,000,0,000,1,1,True
TREE10,1,0,False,1,000,0,000,1,1,True
TREE11,1,0,False,1,000,0,000,1,1,False
TREE12,1,0,False,1,000,0,000,1,1,True
TREE13,1,0,False,1,000,0,000,1,1,True
TREE14,1,0,False,1,000,0,000,1,1,True
TREE15,1,0,False,1,000,0,000,1,1,True
BALL_B,1,0,False,1,000,0,000,1,1,True
BALL_G,1,0,False,1,000,0,000,1,1,True
BALL_R,1,0,False,1,000,0,000,1,1,True
BALL_Y,1,0,False,1,000,0,000,1,1,True
BALL_W,1,0,False,1,000,0,000,1,1,True
GLOW_Y,1,0,False,1,000,0,000,1,1,True
GLOW_W,1,0,False,1,000,0,000,1,1,True
SPLASH3,1,0,False,1,000,0,000,5,1,True
LASER_B,2,8,False,1,000,0,000,4,1,True
LIGHT_W,1,0,False,1,000,0,000,1,1,True
SHOOT3,1,0,False,1,000,0,000,4,1,True
CUTTER_HIT,1,0,False,1,000,0,000,3,1,True
RAILGUN_HIT,2,8,False,1,000,0,000,3,1,True
EXPL3,1,0,False,1,000,0,000,24,1,True
R_PG9,0,0,True,1,000,0,000,1,1,True
BIRD_B,0,0,True,1,000,0,000,1,1,True
BIRD_T,0,0,True,1,000,0,000,1,1,True
BIRD_W,0,0,True,1,000,0,000,1,1,True
MATL,0,0,True,1,000,0,000,1,1,True
B_MTP_06,0,0,True,1,000,0,000,1,1,True
B_MTP_07,0,0,True,1,000,0,000,1,1,True
B_MTP_04,0,0,True,1,000,0,000,1,1,True
B_MTP_03,0,0,True,1,000,0,000,1,1,True
B_MTP_03R,0,0,True,1,000,0,000,1,1,True
B_MTP_03B,0,0,True,1,000,0,000,1,1,True
B_MTP_05,0,0,True,1,000,0,000,1,1,True
B_MTP_06B,0,0,True,1,000,0,000,1,1,True
B_MTP_06R,0,0,True,1,000,0,000,1,1,True
B_MTP_06G,0,0,True,1,000,0,000,1,1,True
B_MTP_06Y,0,0,True,1,000,0,000,1,1,True
B_MTP_07Y,0,0,True,1,000,0,000,1,1,True
B_MTP_07R,0,0,True,1,000,0,000,1,1,True
B_MTP_07G,0,0,True,1,000,0,000,1,1,True
B_MTP_07B,0,0,True,1,000,0,000,1,1,True
R_PG17,0,0,True,1,000,0,000,1,1,True
R_PG18,0,0,True,1,000,0,000,1,1,True
R_PG19,0,0,True,1,000,0,000,1,1,True
R_PG20,0,0,True,1,000,0,000,1,1,True
R_SLD_POD,0,0,True,1,000,0,000,1,1,True
R_SLD_GL,1,0,False,1,000,0,000,1,1,True
BIRD_U,0,0,True,1,000,0,000,1,1,True
SHIELD_R,2,8,False,1,000,0,000,10,1,True
SHIELD_G,2,8,False,1,000,0,000,10,1,True
SHIELD_B,2,8,False,1,000,0,000,10,1,True
B_MTP_07E,0,0,True,1,000,0,000,1,1,True
B_MTP_08,0,0,True,1,000,0,000,3,1,True
LASER_R_HIT,2,8,False,1,000,0,000,6,1,True
LASER_G_HIT,2,8,False,1,000,0,000,6,1,True
LASER_B_HIT,2,8,False,1,000,0,000,6,1,True
LASER_Y_HIT,2,8,False,1,000,0,000,6,1,True
B_P00,0,0,True,1,000,0,000,1,1,True
AIGRETTE_Y,1,0,False,1,000,0,000,3,1,True
AIGRETTE_R,1,0,False,1,000,0,000,3,1,True
AIGRETTE_G,1,0,False,1,000,0,000,3,1,True
AIGRETTE_B,1,0,False,1,000,0,000,3,1,True
B_LT_01R,0,0,True,1,000,0,000,1,1,False
B_LT_01G,0,0,True,1,000,0,000,1,1,False
B_LT_01B,0,0,True,1,000,0,000,1,1,False
B_LT_01Y,0,0,True,1,000,0,000,1,1,False
B_COMP_4,0,0,True,1,000,0,000,1,1,True
B_COMP_4R,0,0,True,1,000,0,000,1,1,True
B_COMP_4G,0,0,True,1,000,0,000,1,1,True
B_COMP_4B,0,0,True,1,000,0,000,1,1,True
B_COMP_4Y,0,0,True,1,000,0,000,1,1,True
B_LT_03B,0,0,True,1,000,0,000,1,1,True
B_LT_03R,0,0,True,1,000,0,000,1,1,True
B_LT_03G,0,0,True,1,000,0,000,1,1,True
B_LT_03Y,0,0,True,1,000,0,000,1,1,True
B_MN_03,0,0,True,1,000,0,000,1,1,True
B_MN_03R,0,0,True,1,000,0,000,1,1,True
B_MN_03G,0,0,True,1,000,0,000,1,1,True
B_MN_03B,0,0,True,1,000,0,000,1,1,True
B_MN_03Y,0,0,True,1,000,0,000,1,1,True
B_LT_04,0,0,True,1,000,0,000,1,1,True
CLOUD3,1,0,False,1,000,0,000,15,1,True
B_GEN_09,0,0,True,1,000,0,000,1,1,True
R_GEN_09,0,0,True,1,000,0,000,1,1,True
B_GEN_08L,0,0,True,1,000,0,000,1,1,True
B_S3L,0,0,True,1,000,0,000,1,1,True
B_S4L,0,0,True,1,000,0,000,1,1,True
PORTAL_001,1,0,False,1,000,0,000,2,1,False
PORTAL_004,1,0,False,1,000,0,000,2,1,True
B_GEN_10,0,0,True,1,000,0,000,1,1,True
B_GEN_11,0,0,True,1,000,0,000,1,1,True
HWOY01,1,0,False,1,000,0,000,1,1,True
FTREE1,1,0,False,1,000,0,000,1,1,True
HTREE1,1,0,False,1,000,0,000,1,1,True
KORA,0,0,True,1,000,0,000,1,1,True
KORA2,0,0,True,1,000,0,000,1,1,True
SKIN02,0,0,True,1,000,0,000,1,1,True
B_LT_02,0,0,True,1,000,0,000,1,1,True
EXPL4,1,0,False,1,000,0,000,29,1,True
SHOOT4,1,0,False,1,000,0,000,4,1,True
SPLASH4,1,0,False,1,000,0,000,6,1,True
EXPL5,1,0,False,1,000,0,000,4,1,True
EXPL6,1,0,False,1,000,0,000,8,1,True
SPLASH5,1,0,False,1,000,0,000,6,1,True
SPLASH6,1,0,False,1,000,0,000,6,1,True
B_MTP_02L,0,0,True,1,000,0,000,3,1,True
B_MTP_01L,0,0,True,1,000,0,000,1,1,True
B_GEN_05L,0,0,True,1,000,0,000,1,1,True
B_P08,1,0,False,1,000,0,000,2,1,True
B_P10,1,0,False,1,000,0,000,2,1,True
B_P11,1,0,False,1,000,0,000,2,1,True
B_P13,1,0,False,1,000,0,000,2,1,True
LAMP,1,0,False,1,000,0,000,1,1,True
LASER_W_HIT,2,8,False,1,000,0,000,6,1,True
SPITTLE_R,1,0,False,1,000,0,000,16,1,True
SPITTLE_G,1,0,False,1,000,0,000,16,1,True
SHOOT5,1,0,False,1,000,0,000,4,1,True
ALIEN_BALL,1,0,False,1,000,0,000,1,1,True
ALIENSKIN,0,0,True,1,000,0,000,1,1,True
CLOUD_G,1,0,False,1,000,0,000,15,1,True
CLOUD_R,1,0,False,1,000,0,000,15,1,True
CLOUD_B,1,0,False,1,000,0,000,15,1,True
BUILD_SPHERE,1,0,False,1,000,0,000,4,1,True
BUILD_MIRACLE,1,0,False,1,000,0,000,4,1,True
BUILD_GALO,1,0,False,1,000,0,000,4,1,True
SHIELD_Y,2,8,False,1,000,0,000,10,1,True
PLAS_BUL,2,8,False,1,000,0,000,4,1,True
PLAS_SHOOT,2,8,False,1,000,0,000,6,1,True
GLOW_V,1,0,False,1,000,0,000,1,1,True
LASER_V,2,8,False,1,000,0,000,4,1,True
LASER_V_HIT,2,8,False,1,000,0,000,6,1,True
ENV_MOON,1,0,False,1,000,0,000,1,1,True
ENV_STARS,1,0,False,1,000,0,000,1,1,True
ENV_FLARE_00,2,8,False,1,000,0,000,1,1,True
ENV_FLARE_01,2,8,False,1,000,0,000,1,1,True
SHOOK,1,0,False,1,000,0,000,4,1,True
SHOOK_B,1,0,False,1,000,0,000,4,1,True
ENV_CLOUDS,1,0,False,1,000,0,000,1,1,True
BUILD_SHOOT,1,0,False,1,000,0,000,1,1,True
BUILD_FLY,1,0,False,1,000,0,000,8,1,True
ENV_SUN,1,0,False,1,000,0,000,1,1,False
FIRE_SMOKE_W,1,0,False,1,000,0,000,23,1,True
B_MN_01Y,0,0,True,1,000,0,000,4,1,True
R_LBL_01,0,0,True,1,000,0,000,8,8,True
TREE16,1,0,False,1,000,0,000,1,1,True
B_RBW_3,0,0,True,1,000,0,000,1,1,True
SNOWFLAKE,1,0,False,1,000,0,000,1,1,True
FIRESTORM,1,0,False,1,000,0,000,8,1,True
RAIN_DROP,1,0,False,1,000,0,000,1,1,True
B_TELEPORT,1,0,False,1,000,0,000,3,1,True
B_TELEPORT2,1,0,False,1,000,0,000,2,1,True
WATER,0,0,False,1,000,0,000,1,1,True
WATER_DROP,1,0,False,1,000,0,000,6,1,True
WATER_DROP_R,1,0,False,1,000,0,000,6,1,True
WATER_DROP_G,1,0,False,1,000,0,000,6,1,True
WATER_DROP_B,1,0,False,1,000,0,000,6,1,True
WATER_M,0,0,False,1,000,0,000,10,1,True
B_MTP_04G,0,0,True,1,000,0,000,1,1,True
TASER_SHOOT,1,0,False,1,000,0,000,6,1,True
SHOOK2,1,0,False,1,000,0,000,4,1,True
SHOOK2_B,1,0,False,1,000,0,000,4,1,True
TASER_HIT,1,0,False,1,000,0,000,6,1,True
B_MTP_07BT,0,0,True,1,000,0,000,3,1,True
B_LT_04_PG7,0,0,True,1,000,0,000,1,1,True
B_LT_04R_PG7,0,0,True,1,000,0,000,1,1,True
B_LT_04G_PG7,0,0,True,1,000,0,000,1,1,True
B_LT_04B_PG7,0,0,True,1,000,0,000,1,1,True
B_LT_04Y_PG7,0,0,True,1,000,0,000,1,1,True
B_RB_04L,0,0,True,1,000,0,000,1,1,True
B_PG4L,0,0,True,1,000,0,000,1,1,True
B_S6L,0,0,True,1,000,0,000,1,1,True
B_PG11L,0,0,True,1,000,0,000,1,1,True
B_RBW_3L,0,0,True,1,000,0,000,1,1,True
B_RL_06L,0,0,True,1,000,0,000,1,1,True
B_DD1DK_DAM,0,0,True,1,000,1000,000,1,1,True
B_S0_DAM,0,0,True,1,000,1000,000,1,1,True
B_PLT_01,0,0,True,1,000,0,000,1,1,True
B_PLT_02,0,0,True,1,000,0,000,1,1,True
B_PLT_03,0,0,True,1,000,0,000,1,1,True
B_PLT_05,0,0,True,1,000,0,000,1,1,False
B_PLT_06,0,0,True,1,000,0,000,1,1,True
B_PLT_04,0,0,True,1,000,0,000,2,1,True
ENV_LAVA,1,0,False,1,000,0,000,1,1,True
ENV_LAVA_M,1,0,False,1,000,0,000,4,1,True
DARK_SMOKE,1,0,False,1,000,0,000,17,1,True
ENV_CLOUDS_2,1,0,False,1,000,0,000,1,1,True
ENV_SUN_2,1,0,False,1,000,0,000,1,1,True
ENV_FLARE_01_2,2,8,False,1,000,0,000,1,1,True
ENV_FLARE_00_2,2,8,False,1,000,0,000,1,1,True
ENV_NEBULA_2,1,0,False,1,000,0,000,1,1,True
ENV_MOON_2,1,0,False,1,000,0,000,1,1,True
ENV_CLOUDS_3,1,0,False,1,000,0,000,1,1,True
ENV_CLOUDS_4,1,0,False,1,000,0,000,1,1,True
FIRE_SMOKE_Y,1,0,False,1,000,0,000,23,1,True
APKORA,0,0,True,1,000,0,000,1,1,True
NTREE1,1,0,False,1,000,0,000,1,1,True
B_RU01,0,0,True,1,000,0,000,1,1,True
B_RU02,0,0,True,1,000,0,000,1,1,True
B_RU03,0,0,True,1,000,0,000,1,1,True
FIRE,1,0,False,1,000,0,000,23,1,True
PG24,1,0,False,1,000,0,000,1,1,True
PG25,1,0,False,1,000,0,000,1,1,True
PG26,0,0,True,1,000,0,000,1,1,True
ICE2,1,0,False,1,000,0,000,1,1,True
ENV_MOON_3,1,0,False,1,000,0,000,1,1,True
ENV_MOON_4,1,0,False,1,000,0,000,1,1,True
ENV_MOON_5,1,0,False,1,000,0,000,1,1,True
ENV_SUN_1,1,0,False,1,000,0,000,1,1,False
B_PLT_07,0,0,True,1,000,0,000,1,1,True
ENV_CLOUDS_5,1,0,False,1,000,0,000,1,1,True
MAT_DROP,1,0,False,1,000,0,000,1,1,True
R_TPG02,0,0,True,1,000,0,000,1,1,True
R_TPG01,0,0,True,1,000,0,000,1,1,True
R_LAUSE2,0,0,True,1,000,0,000,1,1,True
R_LAUSE,0,0,True,1,000,0,000,1,1,True
R_LAULEG1,0,0,True,1,000,0,000,1,1,True
ENV_CLOUDS_6,1,0,False,1,000,0,000,1,1,True
R_AIM,0,0,True,1,000,0,000,1,1,True
B_FOUND,1,0,False,1,000,0,000,1,1,True
ENV_NEBULA_0,1,0,False,1,000,0,000,1,1,True
ENV_NEBULA_1,1,0,False,1,000,0,000,1,1,True
ENV_NEBULA_3,1,0,False,1,000,0,000,1,1,True
ENV_SUN_6,1,0,False,1,000,0,000,1,1,True
ENV_SUN_3,1,0,False,1,000,0,000,1,1,False
ENV_SUN_4,1,0,False,1,000,0,000,1,1,True
ENV_SUN_5,1,0,False,1,000,0,000,1,1,True
B_PLT_06_NS,0,0,True,1,000,0,000,1,1,True
SNOWFLAKE_B,1,0,False,1,000,0,000,1,1,True
B_A_BRIGE,1,0,False,1,000,0,000,4,1,True
B_PLT_08,0,0,True,1,000,0,000,1,1,True
R_NP01,0,0,True,1,000,0,000,1,1,True
R_NP03,0,0,True,1,000,0,000,1,1,True
R_NP04,0,0,True,1,000,0,000,1,1,True
R_TB08,0,0,True,1,000,0,000,1,1,False
R_TB09,0,0,True,1,000,0,000,1,1,True
R_TB10,0,0,True,1,000,0,000,1,1,True
R_TB12,0,0,True,1,000,0,000,1,1,True
R_TB19,0,0,True,1,000,0,000,1,1,True
R_NP05,0,0,True,1,000,0,000,1,1,True
ENV_LIGHTNING,2,8,False,1,000,0,000,1,1,True
MINERALS,1,0,False,1,000,0,000,4,1,True
MINERAL_CIRCLE,1,0,False,1,000,0,000,1,1,True
MINERAL_RAY,1,0,False,1,000,0,000,4,1,True
R_NP06,0,0,True,1,000,0,000,1,1,True
R_BG_15,0,0,True,1,000,0,000,1,1,True
R_BG_10,0,0,True,1,000,0,000,1,1,False
R_BG_11,0,0,True,1,000,0,000,1,1,True
R_MG_01,0,0,True,1,000,0,000,1,1,True
R_MG_02,0,0,True,1,000,0,000,1,1,True
R_LG_01,0,0,True,1,000,0,000,1,1,True
R_LG_02,0,0,True,1,000,0,000,1,1,True
R_TG_01,0,0,True,1,000,0,000,1,1,True
R_TG_02,0,0,True,1,000,0,000,1,1,True
R_NP07,0,0,True,1,000,0,000,1,1,True
R_NP08,0,0,True,1,000,0,000,1,1,True
R_NP09,0,0,True,1,000,0,000,1,1,True
R_TB32,0,0,True,1,000,0,000,1,1,True
R_TB33,0,0,True,1,000,0,000,1,1,True
R_TB34,0,0,True,1,000,0,000,1,1,True
R_TB26,0,0,True,1,000,0,000,1,1,False
R_GB05,0,0,True,1,000,0,000,1,1,False
R_GB10,0,0,True,1,000,0,000,1,1,True
R_GB09,0,0,True,1,000,0,000,1,1,True
R_FL_PG,0,0,True,1,000,0,000,1,1,True
R_NP10,0,0,True,1,000,0,000,1,1,True
R_GB17,0,0,True,1,000,0,000,1,1,True
R_GB19,0,0,True,1,000,0,000,1,1,True
R_GB18,0,0,True,1,000,0,000,1,1,True
R_GB16,0,0,True,1,000,0,000,4,1,True
R_GB24,0,0,True,1,000,0,000,1,1,True
R_GB27,0,0,True,1,000,0,000,1,1,True
R_GB33,0,0,True,1,000,0,000,1,1,True
R_GB34,0,0,True,1,000,0,000,1,1,False
R_GB46,0,0,True,1,000,0,000,1,1,True
R_GB45,0,0,True,1,000,0,000,1,1,True
R_GB47,0,0,True,1,000,0,000,1,1,True
R_GB48,0,0,True,1,000,0,000,1,1,True
R_GB50,0,0,True,1,000,0,000,4,1,True
R_GB51,0,0,True,1,000,0,000,4,1,True
R_GB52,0,0,True,1,000,0,000,4,1,True
R_ENG_PG,0,0,True,1,000,0,000,1,1,True
R_NM_PG,0,0,True,1,000,0,000,1,1,True
R_NRS_PG,0,0,True,1,000,0,000,1,1,True
R_NSS_PG,0,0,True,1,000,0,000,1,1,True
L00,0,0,False,1,000,0,000,2,2,True
L01,0,0,False,1,000,0,000,2,2,True
L02,0,0,False,1,000,0,000,2,2,True
L03,0,0,False,1,000,0,000,2,2,True
L04,0,0,False,1,000,0,000,2,2,True
L05,0,0,False,1,000,0,000,2,2,True
L06,0,0,False,1,000,0,000,2,2,True
L07,0,0,False,1,000,0,000,2,2,True
L08,0,0,False,1,000,0,000,2,1,True
L09,0,0,False,1,000,0,000,2,2,True
L10,0,0,False,1,000,0,000,2,2,True
L11,0,0,False,1,000,0,000,2,2,True
L13,0,0,False,1,000,0,000,2,2,True
L14,0,0,False,1,000,0,000,2,2,True
L15,0,0,False,1,000,0,000,2,2,True
L16,0,0,False,1,000,0,000,2,2,True
L17,0,0,False,1,000,0,000,2,2,True
L18,0,0,False,1,000,0,000,2,2,True
L19,0,0,False,1,000,0,000,2,2,True
L20,0,0,False,1,000,0,000,2,2,True
L21,0,0,False,1,000,0,000,2,2,True
L22,0,0,False,1,000,0,000,2,2,True
L23,0,0,False,1,000,0,000,2,2,True
L24,0,0,False,1,000,0,000,2,2,True
L25,0,0,False,1,000,0,000,2,2,True
L26,0,0,False,1,000,0,000,2,2,True
L27,0,0,False,1,000,0,000,2,2,True
L28,0,0,False,1,000,0,000,2,2,True
L29,0,0,False,1,000,0,000,2,2,True
L30,0,0,False,1,000,0,000,2,2,True
L31,0,0,False,1,000,0,000,2,2,True
L32,0,0,False,1,000,0,000,2,1,True
L33,0,0,False,1,000,0,000,2,2,True
L34,0,0,False,1,000,0,000,2,2,True
L35,0,0,False,1,000,0,000,2,2,True
L36,0,0,False,1,000,0,000,2,2,True
L37,0,0,False,1,000,0,000,2,2,True
L38,0,0,False,1,000,0,000,2,2,True
L39,0,0,False,1,000,0,000,2,2,True
L40,0,0,False,1,000,0,000,2,2,True
L41,0,0,False,1,000,0,000,2,2,True
L42,0,0,False,1,000,0,000,2,2,True
L43,0,0,False,1,000,0,000,2,2,True
R_NP12,0,0,True,1,000,0,000,1,1,True
R_NP11,0,0,True,1,000,0,000,1,1,True
R_TM05,0,0,True,1,000,0,000,1,1,False
R_TM13,0,0,True,1,000,0,000,1,1,True
R_TM12,0,0,True,1,000,0,000,1,1,True
R_TT05,0,0,True,1,000,0,000,1,1,False
R_NTT05,0,0,True,1,000,0,000,4,1,True
R_NTT08,0,0,True,1,000,0,000,1,1,True
R_NSM_PG,0,0,True,1,000,0,000,1,1,True
R_NP13,0,0,True,1,000,0,000,1,1,True
R_NTT22,0,0,True,1,000,0,000,1,1,False
B_PG30,0,0,True,1,000,0,000,1,1,True
B_PG31,0,0,True,1,000,0,000,1,1,True
R_PG30,0,0,True,1,000,0,000,1,1,True
R_PG31,0,0,True,1,000,0,000,1,1,True
ELKA,1,0,False,1,000,0,000,1,1,False
TRCH02,0,0,True,1,000,0,000,1,1,False
GRASS,1,0,False,1,000,0,000,1,1,True
ICE01,1,0,False,1,000,0,000,1,1,True
LEAF01,1,0,False,1,000,0,000,1,1,False
SUNFLOWR,0,0,True,1,000,0,000,1,1,True
BAO01,1,0,False,1,000,0,000,1,1,True
DHORNO1,0,0,True,1,000,0,000,1,1,True
DHORN01,0,0,True,1,000,0,000,1,1,True
TRCH01,1,0,False,1,000,0,000,1,1,True
TRCH03,0,0,True,1,000,0,000,1,1,True
TRCH04,0,0,True,1,000,0,000,1,1,True
TRCH05,0,0,True,1,000,0,000,1,1,True
DEFL_B,1,0,False,1,000,0,000,4,1,True
